case_id,customer_id,region,industry,invoice_amount_usd,num_open_invoices,overdue_days_at_allocation,previous_default_count,previous_recovery_rate,payment_history_score,credit_score_band,contact_attempts_last_30d,last_contact_channel,dispute_flag,promised_to_pay_flag,assigned_dca_id,assigned_date,sla_days,sla_due_date,current_stage_snapshot,recovered_flag,recovered_amount_usd,recovery_days_from_allocation,recovery_date,recovered_within_30d,recovered_within_60d,escalation_flag,model_collectability_bucket_hint
C004312,18568,APAC,FMCG,5781.93,3,211,0,0.967,754.9,Very Good,6,Portal,0,0,DCA-02,2025-05-08,22,2025-05-30,Closed,1,5219.71,62.0,2025-07-09,0,0,0,Medium
C004313,13480,IND,Automotive,11791.93,3,209,1,0.658,545.1,Poor,5,Email,0,0,DCA-03,2025-01-19,13,2025-02-01,Closed,1,10690.87,61.0,2025-03-21,0,0,0,Low
C004314,10978,IND,Finance,28799.29,7,329,1,0.488,496.7,Poor,6,Phone,0,0,DCA-04,2025-02-04,28,2025-03-04,Escalated,0,0.0,,,0,0,1,Low
C004315,17519,IND,Aviation,26347.39,2,246,1,0.806,613.8,Fair,2,Email,0,0,DCA-04,2025-04-10,27,2025-05-07,Escalated,0,0.0,,,0,0,1,Low
C004316,12759,NA,Automotive,7645.67,1,2,1,0.839,675.9,Good,4,Phone,0,0,DCA-03,2025-06-15,30,2025-07-15,Closed,1,6583.96,50.0,2025-08-04,0,1,0,Medium
C004317,19788,NA,Technology,9118.94,1,179,0,1.0,734.2,Good,5,Portal,0,0,DCA-06,2025-02-25,20,2025-03-17,In Progress,0,0.0,,,0,0,0,Low
C004318,14141,IND,Technology,6686.99,1,308,1,0.527,549.9,Poor,6,Portal,0,0,DCA-09,2025-04-06,12,2025-04-18,Escalated,0,0.0,,,0,0,1,Low
C004319,18517,EU,Retail,8438.09,7,318,0,0.944,632.9,Fair,5,Phone,0,1,DCA-06,2025-06-10,16,2025-06-26,PTP,0,0.0,,,0,0,1,Medium
C004320,10424,LATAM,FMCG,5017.33,1,292,0,0.664,615.4,Fair,1,Email,0,0,DCA-02,2025-03-16,24,2025-04-09,Closed,1,4144.61,67.0,2025-05-22,0,0,0,Low
C004321,16592,IND,Technology,12128.06,3,174,1,0.699,503.8,Poor,4,Email,1,0,DCA-02,2026-01-13,26,2026-02-08,Closed,1,9815.44,65.0,2026-03-19,0,0,1,Low
C004322,14482,APAC,Retail,20810.17,5,39,0,0.835,691.3,Good,3,Phone,0,0,DCA-10,2025-03-18,12,2025-03-30,In Progress,0,0.0,,,0,0,0,Medium
C004323,14626,NA,Aviation,7711.46,5,78,2,0.686,640.6,Fair,2,Phone,0,1,DCA-01,2025-05-02,7,2025-05-09,PTP,0,0.0,,,0,0,0,Low
C004324,12652,EU,Aviation,12538.71,6,309,0,0.946,714.8,Good,2,Phone,0,0,DCA-10,2025-04-09,7,2025-04-16,Closed,1,10506.19,70.0,2025-06-18,0,0,0,Low
C004325,19711,IND,Finance,11448.92,7,124,1,0.674,650.1,Fair,3,Email,1,0,DCA-05,2025-05-25,17,2025-06-11,Escalated,0,0.0,,,0,0,1,Low
C004326,13927,APAC,Manufacturing,27961.48,3,278,1,0.549,519.7,Poor,4,Email,0,0,DCA-01,2025-08-02,10,2025-08-12,Escalated,0,0.0,,,0,0,1,Low
C004327,18504,IND,Energy,8707.03,2,14,1,0.869,777.5,Very Good,1,SMS,0,0,DCA-03,2025-05-16,29,2025-06-14,In Progress,0,0.0,,,0,0,0,Medium
C004328,14251,NA,FMCG,8931.58,1,179,0,0.951,655.6,Fair,2,Phone,0,1,DCA-07,2025-01-01,25,2025-01-26,Closed,1,8311.47,48.0,2025-02-18,0,1,0,Medium
C004329,10482,NA,Manufacturing,7389.28,7,346,1,1.0,738.4,Good,5,Phone,1,0,DCA-02,2025-09-01,24,2025-09-25,Escalated,0,0.0,,,0,0,1,Low
C004330,18794,LATAM,Energy,6025.43,3,90,0,0.608,598.6,Fair,0,SMS,0,0,DCA-10,2025-09-01,9,2025-09-10,In Progress,0,0.0,,,0,0,0,Low
C004331,11851,EU,Automotive,19349.65,7,12,1,1.0,718.6,Good,3,Phone,0,0,DCA-01,2026-01-05,11,2026-01-16,In Progress,0,0.0,,,0,0,0,Medium
C004332,12703,LATAM,FMCG,12154.11,3,105,0,0.901,676.7,Good,4,SMS,0,0,DCA-04,2025-10-06,24,2025-10-30,In Progress,0,0.0,,,0,0,0,Low
C004333,18611,EU,Manufacturing,13882.26,6,23,0,0.923,765.4,Very Good,1,Portal,0,1,DCA-04,2026-01-05,26,2026-01-31,Closed,1,11748.88,33.0,2026-02-07,0,1,0,Low
C004334,18937,EU,Finance,32605.91,5,223,2,0.714,570.5,Poor,7,SMS,1,0,DCA-07,2025-10-10,29,2025-11-08,Escalated,0,0.0,,,0,0,1,Low
C004335,19167,NA,Automotive,33943.63,5,70,1,0.742,531.9,Poor,4,Portal,0,0,DCA-10,2025-11-07,18,2025-11-25,In Progress,0,0.0,,,0,0,0,Low
C004336,14259,APAC,Energy,4220.19,5,90,0,0.833,684.6,Good,2,Email,0,0,DCA-10,2025-07-20,24,2025-08-13,In Progress,0,0.0,,,0,0,0,Medium
C004337,17569,NA,Logistics,21025.35,3,214,0,0.953,694.8,Good,4,Email,0,1,DCA-05,2025-09-28,11,2025-10-09,PTP,0,0.0,,,0,0,1,Medium
C004338,13278,MEA,Healthcare,15645.72,1,119,1,0.784,552.8,Poor,1,SMS,1,1,DCA-07,2025-07-03,13,2025-07-16,Escalated,0,0.0,,,0,0,1,Low
C004339,17403,EU,Aviation,9670.99,1,237,0,1.0,617.4,Fair,1,SMS,0,0,DCA-10,2025-05-12,24,2025-06-05,Escalated,0,0.0,,,0,0,1,Low
C004340,15025,NA,Aviation,16804.11,3,339,0,0.738,668.8,Fair,6,Phone,0,0,DCA-08,2025-08-26,28,2025-09-23,Escalated,0,0.0,,,0,0,1,Low
C004341,10519,IND,FMCG,3989.94,7,339,0,1.0,702.9,Good,5,Phone,0,0,DCA-02,2025-07-04,9,2025-07-13,Escalated,0,0.0,,,0,0,1,Low
C004342,14177,IND,Finance,37192.03,5,266,0,0.93,657.3,Fair,2,Email,0,1,DCA-10,2025-04-29,26,2025-05-25,PTP,0,0.0,,,0,0,1,Low
C004343,14677,NA,Logistics,19157.72,5,353,0,1.0,641.7,Fair,3,Email,0,1,DCA-05,2026-01-15,23,2026-02-07,PTP,0,0.0,,,0,0,1,Low
C004344,12573,IND,Manufacturing,7290.75,2,268,0,1.0,673.8,Good,5,Email,0,0,DCA-05,2025-02-15,21,2025-03-08,Closed,1,7231.28,75.0,2025-05-01,0,0,0,Medium
C004345,13744,APAC,FMCG,8868.07,4,25,0,0.442,621.4,Fair,1,Email,0,1,DCA-01,2025-02-17,25,2025-03-14,Closed,1,7655.67,26.0,2025-03-15,1,1,0,Medium
C004346,15026,NA,Manufacturing,4055.37,3,348,0,0.993,578.3,Poor,8,Phone,0,0,DCA-09,2025-07-20,30,2025-08-19,Escalated,0,0.0,,,0,0,1,Low
C004347,10497,EU,FMCG,10723.9,1,207,3,0.961,607.7,Fair,1,Phone,0,0,DCA-10,2025-01-08,11,2025-01-19,Escalated,0,0.0,,,0,0,1,Low
C004348,11518,APAC,Energy,9528.93,5,3,0,0.854,715.6,Good,3,SMS,0,0,DCA-09,2025-12-09,11,2025-12-20,Closed,1,7917.43,54.0,2026-02-01,0,1,0,Medium
C004349,17667,EU,FMCG,5283.92,3,226,0,0.675,641.0,Fair,5,Phone,0,1,DCA-02,2025-05-08,28,2025-06-05,PTP,0,0.0,,,0,0,1,Low
C004350,13519,IND,Aviation,23010.17,3,89,0,0.816,542.8,Poor,4,Portal,0,0,DCA-02,2025-07-12,7,2025-07-19,Closed,1,19286.77,48.0,2025-08-29,0,1,0,Medium
C004351,16083,NA,Technology,32655.16,5,195,1,0.681,621.4,Fair,5,Phone,0,0,DCA-03,2025-08-13,23,2025-09-05,Closed,1,22200.99,64.0,2025-10-16,0,0,0,Low
C004352,15657,IND,Logistics,13106.29,1,240,3,0.854,585.8,Fair,4,Email,0,1,DCA-03,2025-04-21,13,2025-05-04,PTP,0,0.0,,,0,0,1,Low
C004353,15512,APAC,Energy,10786.46,7,11,1,1.0,730.7,Good,1,Phone,0,0,DCA-04,2025-02-15,17,2025-03-04,In Progress,0,0.0,,,0,0,0,Low
C004354,14134,IND,Retail,18114.88,2,160,0,0.715,608.6,Fair,3,Phone,0,0,DCA-06,2025-03-25,14,2025-04-08,In Progress,0,0.0,,,0,0,0,Low
C004355,14833,APAC,Retail,13177.32,5,21,0,0.975,768.8,Very Good,2,SMS,0,1,DCA-10,2025-02-05,17,2025-02-22,PTP,0,0.0,,,0,0,0,High
C004356,18239,NA,Energy,6263.38,6,42,3,0.692,676.1,Good,1,Phone,0,0,DCA-04,2025-01-27,11,2025-02-07,In Progress,0,0.0,,,0,0,0,Low
C004357,19650,APAC,Energy,8460.18,2,77,0,0.92,667.5,Fair,3,Portal,0,0,DCA-03,2025-10-05,19,2025-10-24,In Progress,0,0.0,,,0,0,0,Low
C004358,12567,APAC,Technology,10856.23,2,285,1,0.692,637.5,Fair,5,Phone,0,0,DCA-02,2026-01-01,20,2026-01-21,Escalated,0,0.0,,,0,0,1,Low
C004359,16694,EU,Aviation,15894.53,3,151,0,0.7,636.2,Fair,4,Email,0,1,DCA-06,2025-06-08,12,2025-06-20,PTP,0,0.0,,,0,0,0,Medium
C004360,19697,IND,Finance,13447.33,6,18,0,0.909,693.9,Good,1,Phone,0,0,DCA-07,2025-05-10,9,2025-05-19,In Progress,0,0.0,,,0,0,0,Medium
C004361,10075,LATAM,Automotive,15479.29,5,272,2,0.534,544.5,Poor,8,SMS,1,0,DCA-05,2025-05-29,13,2025-06-11,Escalated,0,0.0,,,0,0,1,Low
C004362,17847,IND,Automotive,4594.52,4,198,0,1.0,690.0,Good,5,Phone,0,1,DCA-09,2025-12-21,21,2026-01-11,Closed,1,4594.52,27.0,2026-01-17,1,1,0,Medium
C004363,14968,LATAM,FMCG,21282.76,6,52,0,0.459,643.9,Fair,1,Email,0,1,DCA-01,2025-04-23,8,2025-05-01,Closed,1,13492.4,28.0,2025-05-21,1,1,0,Medium
C004364,19675,LATAM,Energy,13391.71,4,205,1,0.94,684.9,Good,2,Phone,0,0,DCA-07,2026-01-09,9,2026-01-18,Escalated,0,0.0,,,0,0,1,Low
C004365,15782,EU,Healthcare,79769.49,7,91,1,0.863,656.2,Fair,4,Phone,0,0,DCA-07,2025-04-23,21,2025-05-14,In Progress,0,0.0,,,0,0,0,Low
C004366,18381,MEA,Manufacturing,10184.84,6,232,0,0.81,657.5,Fair,6,Phone,0,0,DCA-09,2025-06-25,16,2025-07-11,Escalated,0,0.0,,,0,0,1,Medium
C004367,11660,MEA,Retail,16754.48,2,345,2,0.696,658.1,Fair,8,Phone,0,0,DCA-02,2025-04-21,8,2025-04-29,Escalated,0,0.0,,,0,0,1,Low
C004368,11421,NA,Aviation,96804.95,3,115,0,0.93,731.7,Good,6,Phone,0,0,DCA-04,2025-06-16,18,2025-07-04,In Progress,0,0.0,,,0,0,0,Low
C004369,19265,NA,Finance,15303.92,1,272,0,0.897,611.2,Fair,4,Portal,0,0,DCA-05,2025-09-27,27,2025-10-24,Escalated,0,0.0,,,0,0,1,Low
C004370,15264,NA,Finance,12742.0,2,9,0,0.886,687.5,Good,2,Email,1,0,DCA-06,2025-05-05,10,2025-05-15,Dispute,0,0.0,,,0,0,0,Low
C004371,15583,LATAM,Healthcare,6695.26,1,149,0,0.781,691.2,Good,4,Phone,1,0,DCA-03,2025-01-17,24,2025-02-10,Closed,1,5253.95,65.0,2025-03-23,0,0,1,Low
C004372,11699,LATAM,Healthcare,38940.36,1,324,1,0.869,574.6,Poor,10,Phone,0,1,DCA-06,2025-09-10,30,2025-10-10,PTP,0,0.0,,,0,0,1,Low
C004373,12267,EU,FMCG,5935.04,1,28,0,0.865,649.9,Fair,2,Phone,0,0,DCA-02,2025-10-06,20,2025-10-26,In Progress,0,0.0,,,0,0,0,Medium
C004374,18182,EU,Energy,18015.44,5,339,0,0.95,737.8,Good,7,Phone,1,0,DCA-04,2025-03-26,9,2025-04-04,Escalated,0,0.0,,,0,0,1,Low
C004375,13033,NA,Healthcare,9590.34,3,35,0,0.747,641.2,Fair,4,Email,0,0,DCA-10,2025-09-29,30,2025-10-29,In Progress,0,0.0,,,0,0,0,Low
C004376,15841,EU,Logistics,11701.41,4,176,0,0.989,725.8,Good,1,Phone,0,1,DCA-02,2025-05-14,11,2025-05-25,PTP,0,0.0,,,0,0,0,Medium
C004377,13165,APAC,Manufacturing,4930.76,6,66,3,0.679,554.7,Poor,2,In-person,0,0,DCA-02,2025-10-02,25,2025-10-27,In Progress,0,0.0,,,0,0,0,Low
C004378,12634,LATAM,Manufacturing,34207.12,6,8,0,0.787,669.9,Fair,8,Portal,0,0,DCA-01,2025-04-27,16,2025-05-13,In Progress,0,0.0,,,0,0,0,Medium
C004379,11660,IND,Healthcare,10998.8,4,128,0,0.867,664.5,Fair,4,SMS,0,0,DCA-08,2025-01-29,27,2025-02-25,Closed,1,10228.45,50.0,2025-03-20,0,1,0,Medium
C004380,19295,LATAM,FMCG,5706.93,4,212,2,0.906,642.9,Fair,5,Phone,0,0,DCA-07,2025-05-28,26,2025-06-23,Escalated,0,0.0,,,0,0,1,Medium
C004381,19400,APAC,Automotive,32108.74,5,263,0,1.0,761.4,Very Good,5,Portal,0,0,DCA-02,2025-02-05,17,2025-02-22,Escalated,0,0.0,,,0,0,1,Low
C004382,11151,EU,Logistics,9387.22,3,115,0,1.0,850.0,Excellent,1,Portal,0,0,DCA-04,2025-01-30,20,2025-02-19,In Progress,0,0.0,,,0,0,0,Medium
C004383,13532,APAC,Energy,16885.75,4,180,0,0.797,715.4,Good,7,Email,0,1,DCA-02,2025-03-28,9,2025-04-06,Closed,1,16885.75,29.0,2025-04-26,1,1,0,Medium
C004384,15638,LATAM,Technology,24076.5,3,67,0,1.0,819.9,Excellent,3,Phone,0,1,DCA-07,2025-07-28,15,2025-08-12,Closed,1,18149.19,18.0,2025-08-15,1,1,0,High
C004385,13832,LATAM,Healthcare,18616.88,2,266,1,0.706,648.6,Fair,7,Portal,0,0,DCA-02,2025-03-04,28,2025-04-01,Escalated,0,0.0,,,0,0,1,Low
C004386,17210,NA,Energy,2870.83,2,62,0,0.788,686.1,Good,0,Portal,0,0,DCA-08,2025-02-06,18,2025-02-24,In Progress,0,0.0,,,0,0,0,Medium
C004387,12602,IND,Technology,21736.53,5,314,3,0.795,553.4,Poor,2,Portal,0,0,DCA-04,2025-06-01,14,2025-06-15,Escalated,0,0.0,,,0,0,1,Low
C004388,10588,IND,Retail,12451.18,6,66,0,1.0,757.4,Very Good,5,In-person,0,0,DCA-05,2025-11-06,27,2025-12-03,In Progress,0,0.0,,,0,0,0,Medium
C004389,13369,IND,Retail,10611.35,3,242,0,0.617,623.0,Fair,0,Email,0,0,DCA-09,2025-05-02,23,2025-05-25,Escalated,0,0.0,,,0,0,1,Low
C004390,15978,IND,Automotive,12377.65,1,121,0,0.86,596.2,Fair,0,Phone,0,0,DCA-06,2025-06-15,17,2025-07-02,In Progress,0,0.0,,,0,0,0,Low
C004391,11806,NA,Retail,4328.5,5,363,0,0.8,583.4,Fair,4,Email,0,0,DCA-04,2025-12-11,10,2025-12-21,Escalated,0,0.0,,,0,0,1,Low
C004392,18159,APAC,Retail,15283.36,7,103,0,0.917,736.6,Good,1,Phone,0,0,DCA-04,2025-10-18,12,2025-10-30,In Progress,0,0.0,,,0,0,0,Low
C004393,10122,NA,Healthcare,5140.6,4,346,1,0.701,483.3,Poor,1,Email,0,0,DCA-06,2025-06-18,16,2025-07-04,Escalated,0,0.0,,,0,0,1,Low
C004394,10675,IND,Finance,10937.06,1,305,0,0.859,595.4,Fair,2,Phone,0,0,DCA-02,2025-02-21,11,2025-03-04,Escalated,0,0.0,,,0,0,1,Low
C004395,15088,IND,Healthcare,14904.0,1,171,1,0.804,591.2,Fair,5,Phone,0,0,DCA-03,2025-09-16,13,2025-09-29,Closed,1,11868.99,58.0,2025-11-13,0,1,0,Low
C004396,15122,APAC,FMCG,28334.23,4,181,0,1.0,749.2,Very Good,4,Phone,0,0,DCA-06,2025-08-17,27,2025-09-13,Escalated,0,0.0,,,0,0,1,Low
C004397,12948,NA,Logistics,7527.14,7,129,1,1.0,601.5,Fair,1,Email,0,0,DCA-02,2025-04-21,23,2025-05-14,In Progress,0,0.0,,,0,0,0,Low
C004398,12585,APAC,Aviation,36905.33,1,156,0,0.856,670.7,Good,7,Portal,0,1,DCA-07,2025-03-17,12,2025-03-29,Closed,1,28564.34,29.0,2025-04-15,1,1,0,Medium
C004399,10698,NA,Technology,25920.7,6,170,1,0.84,674.4,Good,3,Email,0,0,DCA-03,2025-04-22,20,2025-05-12,In Progress,0,0.0,,,0,0,0,Low
C004400,16629,NA,Automotive,9891.32,6,54,0,0.658,689.8,Good,0,Phone,0,1,DCA-07,2025-08-17,19,2025-09-05,PTP,0,0.0,,,0,0,0,Medium
C004401,13790,NA,Healthcare,6147.96,1,118,1,0.824,669.8,Fair,0,Portal,0,1,DCA-02,2025-06-07,27,2025-07-04,PTP,0,0.0,,,0,0,0,Medium
C004402,11186,NA,Energy,4862.6,2,319,2,1.0,766.7,Very Good,0,Portal,0,1,DCA-06,2025-06-16,23,2025-07-09,PTP,0,0.0,,,0,0,1,Low
C004403,13998,IND,FMCG,16158.92,1,357,0,1.0,841.4,Excellent,6,Phone,0,1,DCA-08,2025-11-05,25,2025-11-30,PTP,0,0.0,,,0,0,1,Low
C004404,19370,NA,Energy,7973.68,4,20,1,0.778,583.5,Fair,4,Email,0,0,DCA-04,2025-09-13,10,2025-09-23,In Progress,0,0.0,,,0,0,0,Medium
C004405,12612,EU,Manufacturing,30932.1,2,267,2,0.623,542.0,Poor,4,Email,0,0,DCA-08,2025-11-21,17,2025-12-08,Escalated,0,0.0,,,0,0,1,Low
C004406,18947,NA,Logistics,8302.68,7,88,2,0.544,569.4,Poor,1,SMS,1,0,DCA-04,2025-02-05,7,2025-02-12,Dispute,0,0.0,,,0,0,0,Low
C004407,12587,APAC,Manufacturing,7111.94,1,239,1,1.0,694.6,Good,2,Email,0,1,DCA-08,2025-10-05,23,2025-10-28,Closed,1,7111.94,42.0,2025-11-16,0,1,0,Low
C004408,11859,EU,Manufacturing,15733.36,5,227,0,0.905,679.0,Good,9,Email,0,1,DCA-09,2025-12-23,30,2026-01-22,PTP,0,0.0,,,0,0,1,Medium
C004409,12606,EU,Retail,8264.85,6,320,0,1.0,620.3,Fair,3,Phone,0,0,DCA-01,2025-05-22,23,2025-06-14,Closed,1,7412.48,64.0,2025-07-25,0,0,0,Low
C004410,13232,IND,FMCG,13439.92,2,256,0,0.897,656.1,Fair,5,Email,1,0,DCA-03,2025-07-10,26,2025-08-05,Escalated,0,0.0,,,0,0,1,Low
C004411,11206,MEA,Aviation,26640.62,2,300,0,0.883,711.6,Good,9,Portal,0,1,DCA-10,2025-04-24,9,2025-05-03,PTP,0,0.0,,,0,0,1,Low
C004412,15876,EU,Aviation,14502.27,6,292,5,0.51,535.5,Poor,4,Phone,0,0,DCA-01,2025-09-23,29,2025-10-22,Escalated,0,0.0,,,0,0,1,Low
C004413,13334,EU,Healthcare,14540.24,1,236,3,0.499,502.5,Poor,2,Portal,0,0,DCA-02,2025-08-01,24,2025-08-25,Escalated,0,0.0,,,0,0,1,Low
C004414,17180,EU,Technology,15422.81,4,150,3,0.843,638.3,Fair,1,Phone,0,1,DCA-01,2025-04-12,20,2025-05-02,PTP,0,0.0,,,0,0,0,Low
C004415,14909,APAC,Aviation,4083.99,2,123,1,0.742,617.1,Fair,6,Portal,0,0,DCA-03,2025-01-22,16,2025-02-07,In Progress,0,0.0,,,0,0,0,Low
C004416,14426,NA,Logistics,17575.94,1,127,1,1.0,749.5,Very Good,2,In-person,0,0,DCA-06,2025-10-13,12,2025-10-25,In Progress,0,0.0,,,0,0,0,Low
C004417,14709,EU,Healthcare,14942.31,4,131,5,0.639,626.3,Fair,2,Phone,0,1,DCA-03,2025-08-04,27,2025-08-31,PTP,0,0.0,,,0,0,0,Low
C004418,11562,IND,Energy,24959.96,4,106,0,0.925,622.7,Fair,3,Email,0,0,DCA-10,2026-01-07,19,2026-01-26,In Progress,0,0.0,,,0,0,0,Medium
C004419,17128,MEA,Energy,20415.86,3,114,1,0.959,661.4,Fair,3,Email,0,1,DCA-05,2025-04-04,30,2025-05-04,Closed,1,19934.59,27.0,2025-05-01,1,1,0,Low
C004420,11041,NA,Aviation,11598.56,6,207,0,0.987,605.5,Fair,5,Portal,0,0,DCA-07,2026-01-13,25,2026-02-07,Closed,1,9716.26,70.0,2026-03-24,0,0,0,Low
C004421,17215,IND,Healthcare,27520.19,1,99,0,0.868,698.7,Good,2,Phone,1,0,DCA-03,2025-07-06,27,2025-08-02,Escalated,0,0.0,,,0,0,1,Medium
C004422,19997,APAC,Finance,10885.19,4,127,0,0.845,723.9,Good,4,Email,0,0,DCA-07,2025-11-11,21,2025-12-02,In Progress,0,0.0,,,0,0,0,Medium
C004423,17639,MEA,FMCG,15883.08,2,259,0,0.855,689.2,Good,6,Phone,0,0,DCA-03,2025-05-31,18,2025-06-18,Escalated,0,0.0,,,0,0,1,Low
C004424,14553,APAC,Retail,10745.0,6,120,1,0.732,565.2,Poor,3,Portal,0,0,DCA-10,2025-06-08,18,2025-06-26,In Progress,0,0.0,,,0,0,0,Low
C004425,13144,IND,Aviation,18457.58,4,39,1,0.999,723.5,Good,4,In-person,0,1,DCA-09,2025-09-14,8,2025-09-22,PTP,0,0.0,,,0,0,0,Medium
C004426,18725,MEA,Aviation,10264.61,5,7,3,0.737,606.1,Fair,2,Email,0,1,DCA-01,2025-03-14,20,2025-04-03,Closed,1,9403.03,26.0,2025-04-09,1,1,0,Low
C004427,12571,MEA,Energy,42331.47,1,279,1,1.0,669.9,Fair,4,Phone,0,1,DCA-05,2025-11-29,17,2025-12-16,PTP,0,0.0,,,0,0,1,Low
C004428,14823,IND,Technology,54838.84,4,346,0,0.929,614.8,Fair,3,Portal,0,0,DCA-05,2025-04-16,12,2025-04-28,Escalated,0,0.0,,,0,0,1,Low
C004429,17708,IND,Technology,24630.89,1,249,0,0.931,726.6,Good,5,SMS,0,0,DCA-06,2025-08-17,23,2025-09-09,Escalated,0,0.0,,,0,0,1,Low
C004430,19223,APAC,Healthcare,39297.16,3,23,1,0.814,593.8,Fair,0,Phone,0,0,DCA-09,2025-10-25,16,2025-11-10,In Progress,0,0.0,,,0,0,0,Medium
C004431,19209,MEA,FMCG,4548.49,7,206,0,0.779,717.0,Good,7,Portal,0,0,DCA-09,2025-05-31,8,2025-06-08,Escalated,0,0.0,,,0,0,1,Low
C004432,10877,EU,FMCG,4939.58,6,99,0,0.812,712.1,Good,6,Portal,0,0,DCA-06,2025-04-22,17,2025-05-09,In Progress,0,0.0,,,0,0,0,Low
C004433,18982,LATAM,Technology,10666.97,1,117,1,0.704,661.7,Fair,2,Phone,1,0,DCA-07,2025-09-15,13,2025-09-28,Escalated,0,0.0,,,0,0,1,Low
C004434,11140,EU,Logistics,13750.93,3,336,1,0.837,565.6,Poor,3,Phone,0,0,DCA-03,2025-04-22,25,2025-05-17,Escalated,0,0.0,,,0,0,1,Low
C004435,15844,LATAM,Energy,11628.97,7,301,0,1.0,734.7,Good,6,Portal,0,0,DCA-01,2025-07-08,13,2025-07-21,Closed,1,9568.65,60.0,2025-09-06,0,1,0,Low
C004436,19296,IND,Logistics,4232.32,2,268,0,1.0,672.2,Good,6,SMS,0,1,DCA-01,2025-04-19,19,2025-05-08,PTP,0,0.0,,,0,0,1,Medium
C004437,16548,APAC,Automotive,29914.97,6,183,1,0.743,587.9,Fair,5,Email,0,0,DCA-01,2025-08-25,28,2025-09-22,Escalated,0,0.0,,,0,0,1,Low
C004438,19474,MEA,Healthcare,60351.36,3,211,1,0.775,652.0,Fair,3,Phone,0,0,DCA-08,2025-05-07,17,2025-05-24,Escalated,0,0.0,,,0,0,1,Low
C004439,13443,EU,Aviation,32751.09,4,334,0,1.0,657.8,Fair,8,Phone,0,1,DCA-02,2025-09-24,25,2025-10-19,PTP,0,0.0,,,0,0,1,Low
C004440,13147,IND,Energy,28562.97,7,241,2,0.477,689.9,Good,1,In-person,0,0,DCA-07,2025-08-04,29,2025-09-02,Escalated,0,0.0,,,0,0,1,Low
C004441,13262,APAC,Technology,15650.9,5,211,0,0.87,687.7,Good,2,Phone,1,0,DCA-01,2025-01-29,7,2025-02-05,Escalated,0,0.0,,,0,0,1,Low
C004442,13551,APAC,Logistics,7404.93,2,36,0,1.0,760.9,Very Good,2,Email,0,0,DCA-09,2025-10-02,12,2025-10-14,Closed,1,6088.46,33.0,2025-11-04,0,1,0,High
C004443,16828,NA,FMCG,14055.51,1,363,1,0.853,602.9,Fair,6,Email,0,0,DCA-07,2025-09-30,21,2025-10-21,Escalated,0,0.0,,,0,0,1,Low
C004444,14524,NA,Technology,58332.32,2,295,4,0.791,565.6,Poor,5,Portal,0,1,DCA-04,2025-06-03,26,2025-06-29,PTP,0,0.0,,,0,0,1,Low
C004445,17374,NA,Healthcare,10442.18,3,133,0,0.989,683.4,Good,6,Phone,0,1,DCA-09,2025-08-05,9,2025-08-14,Closed,1,10442.18,48.0,2025-09-22,0,1,0,Medium
C004446,14161,APAC,Aviation,9716.01,1,92,1,0.955,694.1,Good,4,Email,0,0,DCA-07,2025-06-02,7,2025-06-09,In Progress,0,0.0,,,0,0,0,Medium
C004447,13077,NA,Automotive,29001.78,7,353,0,0.944,733.8,Good,4,Phone,0,1,DCA-09,2025-08-06,21,2025-08-27,PTP,0,0.0,,,0,0,1,Low
C004448,11900,LATAM,Aviation,30381.23,1,349,0,0.562,557.7,Poor,2,Email,0,0,DCA-07,2025-11-25,16,2025-12-11,Escalated,0,0.0,,,0,0,1,Low
C004449,15510,NA,FMCG,7379.56,4,153,1,0.856,645.4,Fair,5,Email,0,0,DCA-01,2025-01-25,8,2025-02-02,In Progress,0,0.0,,,0,0,0,Low
C004450,18983,LATAM,Finance,11125.12,7,85,1,0.829,704.6,Good,1,Email,0,0,DCA-06,2025-03-20,11,2025-03-31,In Progress,0,0.0,,,0,0,0,Low
C004451,18589,APAC,Technology,9401.89,3,291,1,0.752,620.6,Fair,6,SMS,0,0,DCA-06,2025-08-27,27,2025-09-23,Closed,1,9401.89,65.0,2025-10-31,0,0,0,Low
C004452,12533,EU,Technology,14027.61,4,228,0,1.0,672.0,Good,5,SMS,0,0,DCA-09,2025-08-30,18,2025-09-17,Closed,1,12507.56,69.0,2025-11-07,0,0,0,Low
C004453,14776,APAC,Manufacturing,28928.45,1,328,0,1.0,648.2,Fair,2,Email,0,1,DCA-02,2025-10-04,16,2025-10-20,Closed,1,28928.45,46.0,2025-11-19,0,1,0,Low
C004454,17052,APAC,Finance,7609.71,6,199,0,1.0,791.5,Very Good,3,Phone,0,0,DCA-03,2025-08-08,18,2025-08-26,Escalated,0,0.0,,,0,0,1,Low
C004455,16124,NA,Aviation,28645.89,7,201,0,1.0,677.5,Good,6,SMS,0,0,DCA-01,2025-09-14,22,2025-10-06,Escalated,0,0.0,,,0,0,1,Low
C004456,10671,APAC,Automotive,14344.99,6,53,0,0.694,577.3,Poor,3,Email,1,0,DCA-05,2025-07-01,16,2025-07-17,Dispute,0,0.0,,,0,0,0,Low
C004457,15910,LATAM,FMCG,68072.9,2,220,0,1.0,699.2,Good,7,Email,0,1,DCA-01,2025-01-16,12,2025-01-28,Closed,1,65647.82,32.0,2025-02-17,0,1,0,Medium
