interaction_id,case_id,timestamp,actor,event_type,channel,notes
I0017431,C001379,2026-03-27 11:58:00,DCA,Note Added,Phone,Email bounced
I0022509,C000142,2026-03-27 11:59:00,FedEx,Email Sent,Portal,Left voicemail
I0002123,C004064,2026-03-27 12:06:00,DCA,Call Attempt,Portal,Payment received partial
I0014090,C001022,2026-03-27 12:07:00,DCA,Dispute Raised,In-person,Escalated due to SLA breach
I0003627,C001530,2026-03-27 12:26:00,FedEx,Call Connected,Email,Escalated due to SLA breach
I0024454,C001777,2026-03-27 12:28:00,DCA,SMS Sent,Phone,Left voicemail
I0007437,C001924,2026-03-27 12:29:00,DCA,Case Closed,Portal,Customer asked for payment plan
I0016265,C000932,2026-03-27 12:37:00,DCA,Note Added,SMS,Customer requested invoice copy
I0006290,C001077,2026-03-27 12:51:00,FedEx,Call Connected,SMS,No response after multiple attempts
I0021334,C001694,2026-03-27 13:06:00,FedEx,Call Connected,Portal,Escalated due to SLA breach
I0010581,C004599,2026-03-27 13:32:00,DCA,Note Added,In-person,No response after multiple attempts
I0005492,C002888,2026-03-27 13:41:00,DCA,Call Attempt,Portal,Payment received partial
I0011153,C002373,2026-03-27 13:59:00,FedEx,Call Attempt,SMS,Email bounced
I0020968,C002570,2026-03-27 14:27:00,FedEx,Case Closed,Email,No response after multiple attempts
I0000346,C004703,2026-03-27 14:58:00,DCA,SMS Sent,Phone,Customer asked for payment plan
I0024210,C000535,2026-03-27 15:09:00,DCA,Escalation,SMS,No response after multiple attempts
I0013338,C003395,2026-03-27 15:19:00,FedEx,Call Connected,Email,Customer promised to pay next week
I0007037,C003180,2026-03-27 15:23:00,DCA,Call Attempt,In-person,Escalated due to SLA breach
I0012067,C003436,2026-03-27 16:55:00,DCA,PTP Recorded,In-person,Escalated due to SLA breach
I0004311,C000426,2026-03-27 17:00:00,DCA,Call Connected,Portal,Dispute regarding service charges
I0001728,C004348,2026-03-27 17:42:00,DCA,SMS Sent,In-person,Updated contact details
I0022638,C000673,2026-03-27 17:43:00,FedEx,Call Attempt,Portal,Updated contact details
I0007551,C001600,2026-03-27 17:43:00,DCA,Escalation,Email,Updated contact details
I0015547,C001781,2026-03-27 17:49:00,FedEx,Email Sent,Email,Customer promised to pay next week
I0022390,C002378,2026-03-27 18:02:00,FedEx,Call Attempt,Phone,Customer promised to pay next week
I0012989,C001218,2026-03-27 18:14:00,DCA,Case Closed,Email,Escalated due to SLA breach
I0008108,C001124,2026-03-27 18:26:00,DCA,Call Connected,In-person,Updated contact details
I0009859,C001609,2026-03-27 18:27:00,FedEx,Portal Message,Phone,Left voicemail
I0016987,C001837,2026-03-28 08:34:00,FedEx,Call Attempt,Portal,Customer asked for payment plan
I0013448,C004458,2026-03-28 09:25:00,DCA,Allocated,Email,Updated contact details
I0002755,C004235,2026-03-28 09:32:00,FedEx,Call Connected,Phone,No response after multiple attempts
I0003583,C001090,2026-03-28 10:00:00,FedEx,Email Sent,SMS,No response after multiple attempts
I0023368,C004301,2026-03-28 10:04:00,FedEx,Allocated,Phone,Escalated due to SLA breach
I0013707,C000129,2026-03-28 10:18:00,DCA,Email Sent,SMS,Dispute regarding service charges
I0012958,C000412,2026-03-28 10:39:00,FedEx,Dispute Raised,Portal,Customer requested invoice copy
I0002191,C000303,2026-03-28 10:51:00,FedEx,Note Added,Portal,Customer requested invoice copy
I0003418,C002992,2026-03-28 11:13:00,FedEx,Email Sent,In-person,Escalated due to SLA breach
I0020633,C000175,2026-03-28 11:20:00,FedEx,Note Added,Email,Email bounced
I0001130,C002556,2026-03-28 11:28:00,FedEx,Email Sent,In-person,Updated contact details
I0006676,C000872,2026-03-28 11:51:00,FedEx,SMS Sent,Phone,Customer asked for payment plan
I0015729,C004762,2026-03-28 11:59:00,FedEx,Call Attempt,SMS,No response after multiple attempts
I0001890,C001676,2026-03-28 12:01:00,FedEx,Dispute Raised,Portal,Left voicemail
I0006904,C004725,2026-03-28 12:05:00,DCA,Call Attempt,SMS,Customer promised to pay next week
I0011304,C004524,2026-03-28 12:29:00,DCA,Call Connected,In-person,No response after multiple attempts
I0015396,C003993,2026-03-28 12:35:00,DCA,Escalation,SMS,Payment received partial
I0007436,C001346,2026-03-28 12:38:00,FedEx,SMS Sent,SMS,No response after multiple attempts
I0013524,C000645,2026-03-28 12:43:00,FedEx,Call Attempt,Phone,Customer promised to pay next week
I0015767,C001842,2026-03-28 13:07:00,FedEx,Dispute Raised,In-person,No response after multiple attempts
I0021281,C003130,2026-03-28 13:09:00,DCA,Call Attempt,In-person,Left voicemail
I0011034,C004258,2026-03-28 14:20:00,DCA,Call Attempt,In-person,Dispute regarding service charges
I0013028,C002048,2026-03-28 14:59:00,DCA,Email Sent,SMS,Customer asked for payment plan
I0021826,C003850,2026-03-28 15:08:00,DCA,Call Attempt,Phone,Left voicemail
I0015183,C004427,2026-03-28 15:16:00,FedEx,Email Sent,SMS,No response after multiple attempts
I0023971,C004915,2026-03-28 15:18:00,DCA,Case Closed,Email,Escalated due to SLA breach
I0000130,C003727,2026-03-28 15:28:00,DCA,Dispute Raised,Portal,Payment received partial
I0015638,C000479,2026-03-28 15:49:00,FedEx,Call Attempt,In-person,Customer asked for payment plan
I0007795,C004606,2026-03-28 16:00:00,DCA,Call Attempt,In-person,Customer requested invoice copy
I0017007,C002595,2026-03-28 16:03:00,DCA,Dispute Raised,In-person,Left voicemail
I0003064,C001983,2026-03-28 16:30:00,FedEx,Call Connected,In-person,Payment received partial
I0019285,C003437,2026-03-28 17:11:00,FedEx,SMS Sent,Email,Payment received partial
I0005008,C000031,2026-03-28 17:18:00,DCA,Escalation,SMS,Escalated due to SLA breach
I0008602,C002985,2026-03-28 17:27:00,DCA,Email Sent,Portal,Customer requested invoice copy
I0010394,C000506,2026-03-28 17:47:00,FedEx,Email Sent,Email,Payment received partial
I0015097,C003303,2026-03-28 18:13:00,FedEx,Call Attempt,Portal,Customer requested invoice copy
I0022149,C004624,2026-03-28 18:39:00,DCA,Portal Message,SMS,Customer requested invoice copy
I0005528,C000500,2026-03-28 18:42:00,DCA,Call Attempt,Portal,Updated contact details
I0006345,C001566,2026-03-29 08:11:00,DCA,Allocated,Phone,Customer promised to pay next week
I0006036,C003436,2026-03-29 08:39:00,DCA,Call Attempt,Portal,Escalated due to SLA breach
I0021012,C002339,2026-03-29 08:53:00,FedEx,Dispute Raised,In-person,Customer asked for payment plan
I0002496,C001464,2026-03-29 09:09:00,FedEx,Note Added,SMS,Customer promised to pay next week
I0024413,C002373,2026-03-29 09:34:00,FedEx,Call Attempt,Email,Customer asked for payment plan
I0018952,C000404,2026-03-29 09:48:00,DCA,PTP Recorded,Email,Email bounced
I0014715,C000158,2026-03-29 09:50:00,FedEx,Call Attempt,Portal,Updated contact details
I0016600,C001236,2026-03-29 09:52:00,DCA,Note Added,Email,Dispute regarding service charges
I0000927,C002928,2026-03-29 10:04:00,FedEx,Note Added,SMS,Customer requested invoice copy
I0024009,C001660,2026-03-29 10:05:00,DCA,Call Attempt,SMS,Customer asked for payment plan
I0002575,C001001,2026-03-29 10:10:00,DCA,Case Closed,Email,Escalated due to SLA breach
I0006449,C004553,2026-03-29 10:18:00,FedEx,Email Sent,Email,No response after multiple attempts
I0022632,C003421,2026-03-29 10:23:00,DCA,Note Added,SMS,Customer requested invoice copy
I0000609,C003523,2026-03-29 10:26:00,DCA,Allocated,In-person,Customer asked for payment plan
I0014435,C003799,2026-03-29 10:48:00,FedEx,Email Sent,Portal,Left voicemail
I0024234,C000550,2026-03-29 10:55:00,DCA,Allocated,In-person,Updated contact details
I0020367,C003479,2026-03-29 10:56:00,FedEx,Portal Message,Email,No response after multiple attempts
I0007256,C003547,2026-03-29 11:06:00,DCA,Escalation,Portal,Payment received partial
I0012884,C000639,2026-03-29 11:20:00,FedEx,PTP Recorded,Phone,Updated contact details
I0019541,C002957,2026-03-29 11:33:00,DCA,Note Added,Portal,Email bounced
I0011177,C000102,2026-03-29 11:40:00,FedEx,Call Connected,Portal,Left voicemail
I0017345,C001270,2026-03-29 11:49:00,FedEx,Portal Message,SMS,Escalated due to SLA breach
I0013972,C000931,2026-03-29 11:57:00,DCA,Dispute Raised,Phone,Email bounced
I0000844,C004963,2026-03-29 12:19:00,DCA,Dispute Raised,Portal,Dispute regarding service charges
I0015406,C004178,2026-03-29 12:29:00,FedEx,Email Sent,Phone,Customer requested invoice copy
I0003050,C003451,2026-03-29 12:36:00,DCA,Call Attempt,SMS,Escalated due to SLA breach
I0005991,C003886,2026-03-29 12:48:00,DCA,Payment Received,Phone,Updated contact details
I0021164,C003892,2026-03-29 12:55:00,DCA,SMS Sent,Portal,Customer asked for payment plan
I0017395,C002010,2026-03-29 13:01:00,FedEx,PTP Recorded,In-person,No response after multiple attempts
I0008923,C004894,2026-03-29 13:21:00,FedEx,SMS Sent,In-person,Dispute regarding service charges
I0012246,C000596,2026-03-29 13:23:00,FedEx,PTP Recorded,In-person,Left voicemail
I0020182,C004627,2026-03-29 13:36:00,FedEx,Email Sent,Email,Dispute regarding service charges
I0004734,C003185,2026-03-29 13:46:00,FedEx,SMS Sent,In-person,Escalated due to SLA breach
I0020505,C002026,2026-03-29 13:47:00,DCA,Note Added,Email,Customer promised to pay next week
I0024237,C001287,2026-03-29 13:49:00,DCA,Escalation,Email,Customer requested invoice copy
I0013019,C003030,2026-03-29 14:11:00,FedEx,Email Sent,Email,Email bounced
I0015010,C002555,2026-03-29 14:15:00,FedEx,PTP Recorded,Portal,Payment received partial
I0000335,C004576,2026-03-29 14:21:00,DCA,Call Connected,SMS,Dispute regarding service charges
I0017383,C003612,2026-03-29 14:34:00,FedEx,Dispute Raised,Portal,Customer asked for payment plan
I0001147,C004357,2026-03-29 15:06:00,DCA,Email Sent,In-person,Dispute regarding service charges
I0000623,C002198,2026-03-29 15:46:00,FedEx,Email Sent,Phone,Payment received partial
I0021202,C000850,2026-03-29 15:53:00,FedEx,Payment Received,SMS,Customer requested invoice copy
I0004567,C000334,2026-03-29 16:04:00,FedEx,Call Attempt,Phone,Payment received partial
I0018606,C000680,2026-03-29 16:10:00,FedEx,Case Closed,Email,Customer asked for payment plan
I0009743,C003405,2026-03-29 16:21:00,DCA,Note Added,Phone,Updated contact details
I0006885,C003189,2026-03-29 17:00:00,FedEx,Email Sent,SMS,Customer asked for payment plan
I0006406,C003792,2026-03-29 17:44:00,FedEx,PTP Recorded,In-person,Email bounced
I0012056,C001379,2026-03-29 17:49:00,DCA,Dispute Raised,SMS,Payment received partial
I0020224,C000467,2026-03-29 18:09:00,DCA,Email Sent,Phone,Payment received partial
I0023984,C002464,2026-03-29 18:16:00,DCA,Case Closed,SMS,Payment received partial
I0001512,C000151,2026-03-29 18:37:00,DCA,Portal Message,Portal,Dispute regarding service charges
I0016874,C004420,2026-03-30 08:05:00,DCA,Portal Message,SMS,Left voicemail
I0001754,C004482,2026-03-30 08:06:00,DCA,Allocated,Phone,No response after multiple attempts
I0023531,C004801,2026-03-30 08:24:00,DCA,Payment Received,Phone,Email bounced
I0017309,C000564,2026-03-30 08:36:00,DCA,Case Closed,Phone,Payment received partial
I0009428,C002017,2026-03-30 08:38:00,DCA,Call Attempt,Email,Updated contact details
I0016468,C000118,2026-03-30 09:18:00,FedEx,Allocated,In-person,No response after multiple attempts
I0013704,C002224,2026-03-30 09:28:00,DCA,Email Sent,Email,Dispute regarding service charges
I0001292,C000231,2026-03-30 10:26:00,DCA,Note Added,Phone,Customer asked for payment plan
I0011238,C004737,2026-03-30 11:01:00,DCA,Email Sent,Phone,Payment received partial
I0015981,C002653,2026-03-30 11:23:00,DCA,Call Connected,SMS,Dispute regarding service charges
I0009454,C004901,2026-03-30 11:40:00,DCA,Allocated,Phone,Left voicemail
I0009905,C000644,2026-03-30 11:45:00,DCA,Escalation,Portal,Escalated due to SLA breach
I0018816,C004161,2026-03-30 11:46:00,DCA,SMS Sent,Portal,Customer asked for payment plan
I0004759,C001803,2026-03-30 11:47:00,FedEx,SMS Sent,In-person,Email bounced
I0005268,C001322,2026-03-30 11:57:00,FedEx,Call Connected,Portal,Email bounced
I0003557,C000349,2026-03-30 11:58:00,DCA,Call Attempt,Email,Customer promised to pay next week
I0012583,C004142,2026-03-30 12:04:00,DCA,PTP Recorded,In-person,Updated contact details
I0005010,C000670,2026-03-30 12:15:00,DCA,Payment Received,SMS,Email bounced
I0016057,C004970,2026-03-30 12:40:00,DCA,Payment Received,Portal,Left voicemail
I0013058,C003021,2026-03-30 13:07:00,DCA,Dispute Raised,Phone,Customer requested invoice copy
I0004023,C002744,2026-03-30 13:16:00,FedEx,Call Attempt,In-person,Escalated due to SLA breach
I0024930,C000474,2026-03-30 13:25:00,DCA,SMS Sent,Email,Escalated due to SLA breach
I0006875,C002257,2026-03-30 13:33:00,DCA,Allocated,Phone,Dispute regarding service charges
I0007766,C002224,2026-03-30 14:09:00,DCA,Portal Message,Email,Updated contact details
I0023208,C002378,2026-03-30 14:24:00,DCA,Email Sent,SMS,Dispute regarding service charges
I0000572,C001293,2026-03-30 15:12:00,DCA,Call Attempt,Portal,Customer promised to pay next week
I0018987,C004045,2026-03-30 15:13:00,DCA,SMS Sent,SMS,Payment received partial
I0006250,C001521,2026-03-30 15:37:00,DCA,Call Attempt,In-person,Dispute regarding service charges
I0016034,C003958,2026-03-30 15:40:00,DCA,Escalation,Portal,Dispute regarding service charges
I0016023,C003059,2026-03-30 15:44:00,FedEx,SMS Sent,SMS,Email bounced
I0019076,C004496,2026-03-30 15:52:00,DCA,Call Attempt,In-person,Customer promised to pay next week
I0006243,C002310,2026-03-30 16:03:00,FedEx,Call Attempt,Phone,Updated contact details
I0010107,C001085,2026-03-30 16:04:00,DCA,Allocated,In-person,Dispute regarding service charges
I0001492,C004111,2026-03-30 16:21:00,DCA,Note Added,Email,Customer promised to pay next week
I0004616,C003539,2026-03-30 16:37:00,FedEx,Call Attempt,Portal,Customer requested invoice copy
I0003579,C002399,2026-03-30 16:49:00,DCA,Dispute Raised,SMS,Customer asked for payment plan
I0015004,C000605,2026-03-30 17:15:00,DCA,SMS Sent,Email,Dispute regarding service charges
I0020347,C001078,2026-03-30 17:20:00,DCA,SMS Sent,SMS,Dispute regarding service charges
I0012726,C004562,2026-03-30 17:52:00,DCA,PTP Recorded,In-person,Email bounced
I0020659,C002198,2026-03-30 18:03:00,DCA,Escalation,Portal,Escalated due to SLA breach
I0020267,C002903,2026-03-30 18:04:00,DCA,Call Connected,SMS,Email bounced
I0023923,C001109,2026-03-30 18:07:00,FedEx,Call Connected,Email,Escalated due to SLA breach
I0017427,C000469,2026-03-30 18:11:00,DCA,Call Attempt,Email,Left voicemail
I0022444,C001052,2026-03-30 18:20:00,FedEx,PTP Recorded,Phone,Email bounced
I0019508,C001055,2026-03-30 18:25:00,DCA,Email Sent,SMS,Dispute regarding service charges
I0001738,C004127,2026-03-30 18:40:00,FedEx,Email Sent,Email,Customer promised to pay next week
I0015588,C001704,2026-03-30 18:49:00,DCA,PTP Recorded,Portal,Left voicemail
I0001038,C000194,2026-03-31 08:01:00,DCA,Note Added,In-person,Email bounced
I0009519,C003650,2026-03-31 08:19:00,DCA,Payment Received,In-person,Escalated due to SLA breach
I0014402,C004343,2026-03-31 08:51:00,FedEx,Call Attempt,Email,Customer asked for payment plan
I0002498,C000881,2026-03-31 09:09:00,DCA,Note Added,In-person,No response after multiple attempts
I0014813,C000907,2026-03-31 09:15:00,DCA,Case Closed,SMS,Left voicemail
I0020559,C004142,2026-03-31 09:19:00,DCA,Call Connected,Portal,Payment received partial
I0020004,C000547,2026-03-31 09:58:00,FedEx,SMS Sent,Email,Updated contact details
I0023703,C000537,2026-03-31 10:18:00,DCA,Call Attempt,Phone,Customer promised to pay next week
I0019004,C002085,2026-03-31 10:18:00,DCA,Allocated,Email,Dispute regarding service charges
I0024158,C002712,2026-03-31 10:26:00,FedEx,Allocated,Phone,Updated contact details
I0020157,C000708,2026-03-31 10:49:00,DCA,Call Attempt,SMS,Left voicemail
I0004782,C003652,2026-03-31 11:26:00,DCA,Email Sent,Portal,Customer promised to pay next week
I0003250,C003093,2026-03-31 12:28:00,DCA,SMS Sent,Portal,Dispute regarding service charges
I0003084,C002607,2026-03-31 12:47:00,DCA,Note Added,Phone,Customer requested invoice copy
I0017636,C001997,2026-03-31 13:01:00,DCA,Email Sent,Portal,Email bounced
I0012836,C000779,2026-03-31 13:22:00,DCA,Call Attempt,In-person,Payment received partial
I0019597,C000245,2026-03-31 13:25:00,FedEx,Email Sent,Phone,Updated contact details
I0014650,C002040,2026-03-31 13:35:00,DCA,Call Attempt,Email,Customer requested invoice copy
I0006512,C003799,2026-03-31 14:00:00,DCA,Call Attempt,In-person,Payment received partial
I0000889,C002422,2026-03-31 14:03:00,FedEx,PTP Recorded,Portal,Payment received partial
I0021925,C004194,2026-03-31 14:14:00,FedEx,Call Attempt,Email,Customer promised to pay next week
I0005082,C002581,2026-03-31 15:11:00,FedEx,Call Connected,In-person,Dispute regarding service charges
I0011478,C001659,2026-03-31 15:17:00,FedEx,Email Sent,Phone,Escalated due to SLA breach
I0015632,C004859,2026-03-31 15:30:00,DCA,Call Attempt,In-person,Dispute regarding service charges
I0006323,C000893,2026-03-31 15:31:00,DCA,Portal Message,Portal,Customer asked for payment plan
I0014865,C001913,2026-03-31 15:35:00,DCA,Call Connected,Phone,Updated contact details
I0004934,C002789,2026-03-31 15:47:00,DCA,SMS Sent,Phone,Payment received partial
I0002109,C003460,2026-03-31 15:48:00,FedEx,Case Closed,Email,No response after multiple attempts
I0001606,C004782,2026-03-31 16:01:00,DCA,PTP Recorded,Portal,Updated contact details
I0019255,C000016,2026-03-31 16:05:00,DCA,Email Sent,In-person,Customer asked for payment plan
I0015859,C004051,2026-03-31 16:15:00,DCA,Note Added,In-person,Customer promised to pay next week
I0014760,C000502,2026-03-31 16:28:00,DCA,Note Added,In-person,Left voicemail
I0016829,C003459,2026-03-31 16:36:00,FedEx,Payment Received,SMS,Email bounced
I0003210,C004902,2026-03-31 17:05:00,FedEx,Allocated,Email,Updated contact details
I0002652,C002438,2026-03-31 17:14:00,DCA,Email Sent,Portal,Left voicemail
I0002189,C001612,2026-03-31 17:35:00,FedEx,Portal Message,Phone,Escalated due to SLA breach
I0010633,C001124,2026-03-31 17:49:00,DCA,Call Attempt,In-person,Customer asked for payment plan
I0020057,C004297,2026-03-31 17:58:00,DCA,Dispute Raised,In-person,Escalated due to SLA breach
I0015375,C000882,2026-03-31 18:03:00,FedEx,SMS Sent,Portal,Escalated due to SLA breach
I0019653,C003507,2026-03-31 18:32:00,FedEx,Allocated,Phone,Customer requested invoice copy
I0011114,C002017,2026-03-31 18:33:00,FedEx,Portal Message,Portal,Customer promised to pay next week
